Using Rizon 4 specifications
[2026-05-18 02:51:32.954] [info] | | | | | | | | | |  Flexiv RDK v1.9  | | | | | | | | | |
[2026-05-18 02:51:34.058] [info] [flexiv::rdk::Robot] Searching for [Rizon4R-062043] ...
[2026-05-18 02:51:34.109] [info] [flexiv::rdk::Robot] Connected to the robot
[2026-05-18 02:51:34.259] [info] [flexiv::rdk::Robot] Validated license: RDK-Professional
[2026-05-18 02:51:34.259] [info] [flexiv::rdk::Robot] Initialization complete
[2026-05-18 02:51:34.262] [info] Enabling robot ...
[2026-05-18 02:51:34.363] [info] Robot is now operational
[2026-05-18 02:51:34.383] [info] [flexiv::rdk::Robot] Control mode switched to [NRT_PRIMITIVE_EXECUTION]
[2026-05-18 02:51:34.403] [info] Zeroing force/torque sensors, make sure nothing is in contact with the robot
WARNING : Torque commanded on joint 1 too low (-189.318), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (80.849), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (422.139), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-191.352), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (81.771), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (426.804), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-193.569), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (82.642), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (432.844), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-196.221), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (83.8387), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (438.669), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-198.682), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (85.0182), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (444.664), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-201.134), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (86.2724), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (449.432), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-203.389), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (87.1859), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (452.861), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-205.522), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (87.7536), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (456.948), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-207.871), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (88.423), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (462.269), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-210.14), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (89.4908), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (467.667), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-212.41), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (90.576), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (472.542), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-214.407), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (91.5402), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (477.555), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-216.515), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (92.4829), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (483.193), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-218.881), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (93.6293), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (490.017), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-221.737), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (95.0033), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (496.626), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-224.393), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (96.3611), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (502.525), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-227.119), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (97.5068), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (506.543), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-229.333), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (98.1861), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (511.027), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-231.591), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (98.9935), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (516.969), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-234.208), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (100.152), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (522.386), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-236.645), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (101.226), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (527.528), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-239.119), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (102.188), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (532.361), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-241.409), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (103.101), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (538.079), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-243.868), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (104.221), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (544.006), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-246.524), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (105.361), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (550.226), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-249.238), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (106.616), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (555.365), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-251.563), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (107.591), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (560.772), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-254.113), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (108.62), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (565.522), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-256.403), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (109.549), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (572.194), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-259.209), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (110.868), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (579.397), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-262.208), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (112.322), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (585.878), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-265.009), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (113.592), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (591.388), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-267.57), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (114.635), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (596.083), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-269.881), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (115.522), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (601.191), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-272.278), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (116.512), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (605.92), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-274.467), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (117.381), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (613.03), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-277.444), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (118.79), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (620.514), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-280.475), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (120.31), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (625.606), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-282.879), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (121.275), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (630.762), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-285.36), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (122.187), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (636.955), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-288.317), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (123.402), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (643.236), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-291.334), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (124.579), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (648.957), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-293.918), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (125.692), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (655.717), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-296.885), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (127.06), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (661.633), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-299.542), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (128.207), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (667.441), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-302.131), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (129.312), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (673.592), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-304.89), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (130.512), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (680.23), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-307.727), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (131.814), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (686.381), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-310.491), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (133.003), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (692.702), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-313.483), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (134.247), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (698.796), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-316.279), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (135.379), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (703.696), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-318.641), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (136.265), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (710.605), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-321.656), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (137.617), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (716.885), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-324.298), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (138.874), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (723.92), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-327.23), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (140.307), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (731.748), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-330.646), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (141.867), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (738.155), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-333.587), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (143.121), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (679.744), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-307.321), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (131.778), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (683.283), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-309.068), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (132.444), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (687.699), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-311.09), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (133.318), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (690.74), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-312.456), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (133.882), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (694.284), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-314.157), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (134.607), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (696.957), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-315.668), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (135.108), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (700.812), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-317.211), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (135.885), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (704.35), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-318.752), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (136.554), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (708.076), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-320.515), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (137.285), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (711.182), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-321.938), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (137.877), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (715.267), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-323.751), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (138.65), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (720.116), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-325.533), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (139.631), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (725.515), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-327.776), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (140.651), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (728.786), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-329.444), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (141.255), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (731.91), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-331.052), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (141.838), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (735.029), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-332.517), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (142.441), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (739.35), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-334.396), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (143.295), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (743.829), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-336.443), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (144.171), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (747.307), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-338.119), saturating to min value(-120.54)
WARNING : Torque commanded on joint 2 too high (144.823), saturating to max value(62.72)
WARNING : Torque commanded on joint 0 too high (751.555), saturating to max value(120.54)
WARNING : Torque commanded on joint 1 too low (-340.136), saturating to min value(-120.54)
